level,word,pinyin,english
5,极其,jíqí,extremely
5,集体,jítǐ,collective (decision); joint (effort); a group; a team; en masse; as a group
5,急需,jíxū,to urgently need; urgent need
5,急诊,jízhěn,"to give or receive urgent medical treatment; emergency treatment (at a hospital emergency department, or from a doctor on a house call)"
5,集中,jízhōng,to concentrate; to centralize; to focus; centralized; concentrated; to put together
5,系,jì,to tie; to fasten; to button up
5,季度,jìdù,quarter of a year; season (sports)
5,记录,jìlù,to record; to write down; record (a book, minutes etc); transcript
5,纪录,jìlù,"variant of 记录 (but in Taiwan, not for the verb sense ""to record"")"
5,纪录片,jìlùpiàn,newsreel; documentary (film or TV program)
5,技能,jìnéng,technical ability; skill
5,纪念,jìniàn,to commemorate; to honor the memory of; memento; keepsake; souvenir
5,计算,jìsuàn,to count; to calculate; to compute
5,计算机,jìsuànjī,computer; (Tw) calculator
5,记忆,jìyì,to remember; to recall; memory
5,记载,jìzǎi,to write down; to record; written account
5,嘉宾,jiābīn,esteemed guest; honored guest; guest (on a show)
5,家电,jiādiàn,household electric appliance; abbr. for 家用电器
5,加工,jiāgōng,to process; processing; working (of machinery)
5,加热,jiārè,to heat
5,加深,jiāshēn,to deepen
5,加速,jiāsù,to speed up; to expedite
5,家务,jiāwù,household duties; housework
5,甲,jiǎ,first of the ten heavenly stems; armor; shell; helmet; scale (of a fish etc); pron. I; first; prime; formal; proper
5,假如,jiǎrú,if
5,驾驶,jiàshǐ,"to pilot (ship, airplane etc); to drive"
5,驾照,jiàzhào,driver's license
5,价值,jiàzhí,"value; worth; fig. values (ethical, cultural etc)"
5,艰苦,jiānkǔ,hard; arduous; difficult
5,坚强,jiānqiáng,staunch; strong
5,剪刀,jiǎndāo,scissors
5,减肥,jiǎnféi,to lose weight
5,简历,jiǎnlì,curriculum vitae (CV); résumé; biographical notes
5,简直,jiǎnzhí,simply; really
5,建,jiàn,to establish; to found; to set up; to build; to construct
5,键,jiàn,key (on a piano or computer keyboard); button (on a mouse or other device); chemical bond; linchpin
5,渐渐,jiànjiàn,gradually
5,建立,jiànlì,to establish; to set up; to found
5,键盘,jiànpán,keyboard
5,建设,jiànshè,to build; to construct; to establish; to develop; to institute
5,建筑,jiànzhù,to construct; building
5,将近,jiāngjìn,almost; nearly; close to
5,讲话,jiǎnghuà,to speak; to talk; a speech; a talk
5,讲究,jiǎngjiu,to pay particular attention to; carefully selected for quality; tastefully chosen
5,奖励,jiǎnglì,to reward; reward (as encouragement)
5,讲述,jiǎngshù,to talk about; to narrate; to give an account
5,讲座,jiǎngzuò,a course of lectures
5,浇,jiāo,to pour liquid; to irrigate (using waterwheel); to water; to cast (molten metal); to mold
5,交换,jiāohuàn,to exchange; to swap; to switch (telecom); commutative (math); to commute
5,交往,jiāowǎng,to associate (with); to have contact (with); to hang out (with); to date; (interpersonal) relationship; association; contact
5,交易,jiāoyì,to deal; to trade; to transact; transaction; deal
5,脚步,jiǎobù,footstep; step
5,角度,jiǎodù,angle; point of view
5,较,jiào,to compare; to dispute; compared to; (before adj.) relatively; comparatively; rather; also pr. [jiǎo]
5,教材,jiàocái,teaching material
5,接触,jiēchù,to touch; to contact; access; in touch with
5,接待,jiēdài,to receive (a visitor); to admit (allow sb to enter)
5,阶段,jiēduàn,stage; section; phase; period
5,接近,jiējìn,near; close to; approach; approximate
5,接收,jiēshōu,reception (of transmitted signal); to receive; to accept; to admit; to take over (e.g. a factory); to expropriate
5,结构,jiégòu,structure; composition; makeup; architecture
5,结合,jiéhé,to combine; to link; to integrate; binding
5,结论,jiélùn,conclusion; verdict; to conclude; to reach a verdict
5,节省,jiéshěng,to save; to economize
5,届,jiè,"to arrive at (place or time); period; to become due; classifier for events, meetings, elections, sporting fixtures, years (of graduation)"
5,紧急,jǐnjí,urgent; emergency
5,尽快,jǐnkuài,as quickly as possible; as soon as possible
5,尽量,jǐnliàng,as much as possible; to the greatest extent
5,紧密,jǐnmì,inseparably close
5,谨慎,jǐnshèn,cautious; prudent
5,进步,jìnbù,progress; improvement; to improve; to progress
5,近代,jìndài,"the not-very-distant past; modern times, excluding recent decades; (in the context of Chinese history) the period from the Opium Wars until the May 4th Movement (mid-19th century to 1919); capitalist times (pre-1949)"
5,进口,jìnkǒu,"to import; imported; entrance; inlet (for the intake of air, water etc)"
5,尽力,jìnlì,to strive one's hardest; to spare no effort
5,近年来,jìnnián lái,for the past few years
5,近日,jìnrì,(in) the past few days; recently; (within) the next few days
5,进一步,jìnyíbù,"to go a step further; (develop, understand, improve etc) more; further"
5,经典,jīngdiǎn,classic; canonical works; scripture; classical
5,精力,jīnglì,energy
5,精神,jīngshen,vigor; vitality; drive; spiritual
5,惊喜,jīngxǐ,nice surprise; to be pleasantly surprised
5,经营,jīngyíng,to engage in (business etc); to run; to operate
5,酒吧,jiǔbā,bar; pub; saloon
5,久远,jiǔyuǎn,far in the past
5,救,jiù,variant of 救; to save; to assist; to rescue
5,救护车,jiùhùchē,ambulance
5,就业,jiùyè,to get a job; employment
5,居民,jūmín,resident; inhabitant
5,居然,jūrán,unexpectedly; to one's surprise; go so far as to
5,居住,jūzhù,to reside; to dwell; to live in a place; resident in
5,橘子,júzi,tangerine
5,据,jù,variant of 据; according to; to act in accordance with; to depend on; to seize; to occupy
5,距,jù,at a distance of; distance; to be apart
5,具备,jùbèi,to be equipped with; to have at one's disposal
5,剧场,jùchǎng,theater
5,据说,jùshuō,it is said that; reportedly
5,具体,jùtǐ,concrete; definite; specific
5,具有,jùyǒu,to have; to possess
5,捐,juān,to donate; to contribute
5,绝对,juéduì,absolute; unconditional
5,决心,juéxīn,determination; resolution; determined; firm and resolute; to make up one's mind
5,开发,kāifā,to exploit (a resource); to open up (for development); to develop
5,开放,kāifàng,to bloom; to open; to be open (to the public); to open up (to the outside); to be open-minded; unrestrained by convention; unconstrained in one's sexuality
5,开幕,kāimù,to open (a conference); to inaugurate
5,开幕式,kāimùshì,opening ceremony
5,开水,kāishuǐ,boiled water; boiling water
5,开通,kāitōng,to open (a new road or railway line); to set up (a hotline); to launch (a service); to subscribe to (a members-only service)
5,开业,kāiyè,to open a business; to open a practice; open (for business)
5,开展,kāizhǎn,to launch; to develop; to unfold; (of an exhibition etc) to open
5,看,kān,to look after; to take care of; to watch; to guard
5,看作,kànzuò,to look upon as; to regard as
5,靠,kào,to lean against or on; to stand by the side of; to come near to; to depend on; to trust; to fuck (vulgar); traditional military costume drama where the performers wear armor (old)
5,靠近,kàojìn,to draw near to; to approach
5,颗,kē,"classifier for small spheres, pearls, corn grains, teeth, hearts, satellites etc"
5,科研,kēyán,(scientific) research
5,可见,kějiàn,it can clearly be seen (that this is the case); it is (thus) clear; clear; visible
5,可靠,kěkào,reliable
5,克服,kèfú,(try to) overcome (hardships etc); to conquer; to put up with; to endure
5,客服,kèfú,customer service
5,客观,kèguān,objective; impartial
5,客户,kèhù,client; customer
5,空间,kōngjiān,"space; room; (fig.) scope; leeway; (astronomy) outer space; (physics, math.) space"
5,空中,kōngzhōng,in the sky; in the air
5,控制,kòngzhì,to control
5,口袋,kǒudai,pocket; bag; sack
5,口味,kǒuwèi,a person's preferences; tastes (in food); flavor
5,库,kù,warehouse; storehouse; (file) library
5,宽,kuān,surname Kuan; wide; broad; loose; relaxed; lenient
5,宽度,kuāndù,width
5,亏,kuī,deficiency; deficit; luckily; it's lucky that...; (often ironically) fancy that...
5,扩大,kuòdà,to expand; to enlarge; to broaden one's scope
5,来源,láiyuán,source (of information etc); origin
5,劳动,láodòng,work; toil; physical labor
5,老百姓,lǎobǎixìng,common people; ordinary citizens; the masses
5,老板,lǎobǎn,variant of 老板; Robam (brand); boss; business proprietor
5,老婆,lǎopo,(coll.) wife
5,姥爷,lǎoye,maternal grandfather (dialectal)
5,乐观,lèguān,optimistic; hopeful
5,乐趣,lèqù,delight; pleasure; joy
5,泪,lèi,tears
5,类,lèi,kind; type; class; category; similar; like; to resemble
5,泪水,lèishuǐ,teardrop; tears
5,类似,lèisì,similar; analogous
5,类型,lèixíng,type; kind; category; (computer programming) type
5,梨,lí,pear
5,厘米,límǐ,centimeter
5,离职,lízhí,to leave one's job temporarily (e.g. for study); to leave one's job; to resign
5,理论,lǐlùn,theory; doctrine
5,里头,lǐtou,inside; interior
5,理由,lǐyóu,reason; grounds; justification
5,力,lì,surname Li; power; force; strength; ability; strenuously
5,立即,lìjí,immediately
5,力量,lìliàng,power; force; strength
5,利润,lìrùn,profits
5,利益,lìyì,benefit; (in sb's) interest
5,利用,lìyòng,to exploit; to make use of; to use; to take advantage of; to utilize
5,联合,liánhé,to combine; to join; unite; alliance
5,连接,liánjiē,to link; to join; to connect
5,连忙,liánmáng,promptly; at once
5,连续,liánxù,continuous; in a row; serial; consecutive
5,脸色,liǎnsè,complexion; look
5,恋爱,liàn’ài,(romantic) love; in love; to have an affair
5,良好,liánghǎo,good; favorable; well; fine
5,粮食,liángshi,grain; food; provisions
5,量,liàng,"capacity; quantity; amount; to estimate; abbr. for 量词, classifier (in Chinese grammar); measure word"
5,列车,lièchē,(railway) train
5,临时,línshí,as the time draws near; at the last moment; temporary; interim; ad hoc
5,铃,líng,(small) bell
5,灵活,línghuó,flexible; nimble; agile
5,领,lǐng,"neck; collar; to lead; to receive; classifier for clothes, mats, screens etc"
5,领取,lǐngqǔ,to receive; to draw; to get
5,领先,lǐngxiān,to lead; to be in front
5,领域,lǐngyù,domain; sphere; field; territory; area
5,令,lìng,to order; to command; an order; warrant; writ; to cause; to make sth happen; virtuous; honorific title; season; government position (old); type of short song or poem
5,流传,liúchuán,to spread; to circulate; to hand down
5,流感,liúgǎn,flu; influenza
5,浏览,liúlǎn,to skim over; to browse
5,留言,liúyán,to leave a message; to leave one's comments; message
5,龙,lóng,surname Long; dragon; imperial
5,漏,lòu,to leak; to divulge; to leave out by mistake; waterclock or hourglass (old)
5,陆地,lùdì,dry land (as opposed to the sea)
5,录取,lùqǔ,"to accept an applicant (prospective student, employee etc) who passes an entrance exam; to admit (a student); to hire (a job candidate)"
5,路人,lùrén,bystander; passerby
5,路线,lùxiàn,itinerary; route; political line (e.g. right revisionist road)
5,陆续,lùxù,in turn; successively; one after the other; bit by bit
5,录音,lùyīn,to record (sound); sound recording
5,旅行社,lǚxíngshè,travel agency
5,逻辑,luójí,logic (loanword)
5,骂,mà,to scold; to abuse; to curse; variant of 骂
5,买卖,mǎimai,buying and selling; business; business transactions
5,满足,mǎnzú,to satisfy; to meet (the needs of); satisfied; content
5,忙碌,mánglù,busy; bustling
5,毛笔,máobǐ,writing brush
5,毛病,máobìng,fault; defect; shortcomings; ailment
5,矛盾,máodùn,contradiction; conflicting views; contradictory
5,没法儿,méifǎr,Can't
5,玫瑰,méigui,rugosa rose (shrub) (Rosa rugosa); rose flower
5,媒体,méitǐ,"media, esp. news media"
5,美术,měishù,art; fine arts
5,美味,měiwèi,delicious; delicious food; delicacy
5,门诊,ménzhěn,outpatient service
5,迷,mí,to bewilder; crazy about; fan; enthusiast; lost; confused
5,迷路,mílù,to lose the way; lost; labyrinth; labyrinthus vestibularis (of the inner ear)
5,秘密,mìmì,secret
5,密切,mìqiè,close; familiar; intimate; closely (related); to foster close ties; to pay close attention
5,面积,miànjī,"area (of a floor, piece of land etc); surface area; tract of land"
5,面临,miànlín,to face sth; to be confronted with
5,面向,miànxiàng,to face; to turn towards; to incline to; geared towards; catering for; -oriented; facial feature; appearance; aspect; facet
5,描述,miáoshù,to describe; description
5,敏感,mǐngǎn,sensitive; susceptible
5,名称,míngchēng,name (of a thing); name (of an organization)
5,名牌,míngpái,famous brand; nameplate; name tag
5,名片,míngpiàn,(business) card
5,明确,míngquè,clear-cut; definite; explicit; to clarify; to specify; to make definite
5,明显,míngxiǎn,clear; distinct; obvious
5,命,mìng,"life; fate; order or command; to assign a name, title etc"
5,命运,mìngyùn,fate; destiny
5,摸,mō,to touch; to feel; to grope
5,模糊,móhu,vague; indistinct; fuzzy
5,模式,móshì,mode; method; pattern
5,陌生,mòshēng,strange; unfamiliar
5,某,mǒu,some; a certain; sb or sth indefinite; such-and-such
5,木头,mùtou,"slow-witted; blockhead; log (of wood, timber etc)"
5,哪怕,nǎpà,even; even if; even though; no matter how
5,难得,nándé,seldom; rare; hard to come by
5,难度,nándù,degree of difficulty
5,难以,nányǐ,"hard to (predict, imagine etc)"
5,男子,nánzǐ,a man; a male
5,闹,nào,variant of 闹; noisy; cacophonous; to make noise; to disturb; to vent (feelings); to fall ill; to have an attack (of sickness); to go in (for some activity); to joke
5,闹钟,nàozhōng,alarm clock
5,内部,nèibù,"interior; inside (part, section); internal"
5,能干,nénggàn,capable; competent
5,年初,niánchū,beginning of the year
5,年代,niándài,age; era; period; decade
5,年纪,niánjì,age
5,念,niàn,"variant of 念, to read aloud; to read; to study (a subject); to attend (a school); to read aloud; to give (sb) a tongue-lashing; to miss (sb); idea; remembrance; twenty (banker's anti-fraud numeral corresponding to 廿)"
5,牛仔裤,niúzǎikù,jeans
5,浓,nóng,concentrated; dense; strong (smell etc)
5,农民,nóngmín,peasant
5,农业,nóngyè,agriculture; farming
5,偶然,ǒurán,incidentally; occasional; occasionally; by chance; randomly
5,拍摄,pāishè,to take (a picture); to shoot (a film)
5,排列,páiliè,to arrange in order; (math.) permutation
5,派,pài,clique; school; group; faction; to dispatch; to send; to assign; to appoint; pi (Greek letter Ππ); the circular ratio pi = 3.1415926; (loanword) pie
5,派出所,pàichūsuǒ,police substation
5,跑道,pǎodào,athletic track; track; runway (i.e. airstrip)
5,赔,péi,to compensate for loss; to indemnify; to suffer a financial loss
5,陪伴,péibàn,to accompany
5,培训,péixùn,to cultivate; to train; to groom; training
5,配,pèi,to join; to fit; to mate; to mix; to match; to deserve; to make up (a prescription); to allocate
5,配合,pèihé,matching; fitting in with; compatible with; to correspond; to fit; to conform to; rapport; to coordinate with; to act in concert with; to cooperate; to become man and wife; to combine parts of machine
5,配送,pèisòng,delivery
5,盆,pén,"basin; flower pot; unit of volume equal to 12 斗 and 8 升, approx 128 liters"
5,碰,pèng,variant of 碰; to touch; to meet with; to bump; old variant of 碰
5,碰见,pèngjiàn,to run into; to meet (unexpectedly); to bump into
5,批,pī,"to ascertain; to act on; to criticize; to pass on; classifier for batches, lots, military flights; tier (for the ranking of universities and colleges)"
5,批准,pīzhǔn,to approve; to ratify
5,匹,pǐ,"classifier for horses, mules etc; Taiwan pr. [pī]; ordinary person; classifier for cloth: bolt; horsepower; variant of 匹"
5,骗,piàn,to cheat; to swindle; to deceive; to get on (a horse etc) by swinging one leg over
5,拼,pīn,to piece together; to join together; to stake all; adventurous; at the risk of one's life; to spell
5,拼音,pīnyīn,pinyin (romanization of Chinese characters)
5,品,pǐn,(bound form) article; commodity; product; goods; (bound form) grade; rank; kind; type; variety; character; disposition; nature; temperament; to taste sth; to sample; to criticize; to comment; to judge; to size up; fret (on a guitar or lute)
5,品牌,pǐnpái,brand name; trademark
5,品质,pǐnzhì,"character; intrinsic quality (of a person); quality (of a product or service, or as in ""quality of life"", ""air quality"" etc)"
5,品种,pǐnzhǒng,breed; variety
5,聘请,pìnqǐng,to engage; to hire (a lawyer etc)
5,平,píng,surname Ping; flat; level; equal; to tie (make the same score); to draw (score); calm; peaceful; abbr. for 平声
5,评,píng,to appraise; to assess; to evaluate
5,凭,píng,"variant of 凭; to lean against; to rely on; on the basis of; no matter (how, what etc); proof"
5,平衡,pínghéng,balance; equilibrium
5,评价,píngjià,to evaluate; to assess
5,凭借,píngjiè,to rely on; to depend on; by means of; thanks to; sth that one relies on
5,平静,píngjìng,calm; tranquil
5,平均,píngjūn,average; on average; evenly; in equal proportions
5,破坏,pòhuài,destruction; damage; to wreck; to break; to destroy
5,普及,pǔjí,to spread extensively; to generalize; widespread; popular; universal; ubiquitous; pervasive
5,期待,qīdài,to look forward to; to await; expectation
5,期间,qījiān,period of time; time; time period; period
5,齐,qí,(name of states and dynasties at several different periods); surname Qi; neat; even; level with; identical; simultaneous; all together; to even sth out
5,其,qí,his; her; its; their; that; such; it (refers to sth preceding it)
5,奇迹,qíjì,miracle; miraculous; wonder; marvel
5,其余,qíyú,the rest; the others; remaining; remainder; apart from them
5,企业,qǐyè,company; firm; enterprise; corporation
5,气球,qìqiú,balloon
5,签,qiān,"to sign one's name; to write brief comments on a document; inscribed bamboo stick (variant of 签); visa; Japanese variant of 签; inscribed bamboo stick (used in divination, gambling, drawing lots etc); small wood sliver; label; tag"
5,签订,qiāndìng,to agree to and sign (a treaty etc)
5,签名,qiānmíng,signature
5,签字,qiānzì,to sign (one's name); signature
5,前进,qiánjìn,to go forward; to forge ahead; to advance; onward
5,前来,qiánlái,to come (formal); before; previously
5,前途,qiántú,prospects; future outlook; journey
5,浅,qiǎn,shallow; light (color)
5,欠,qiàn,to owe; to lack; (literary) to be deficient in; (bound form) yawn; to raise slightly (a part of one's body)
5,墙,qiáng,"variant of 墙, wall; wall"
5,强大,qiángdà,large; formidable; powerful; strong
5,强调,qiángdiào,to emphasize (a statement); to stress
5,强度,qiángdù,strength; intensity
5,强烈,qiángliè,strong; intense
5,抢,qiǎng,to fight over; to rush; to scramble; to grab; to rob; to snatch
5,抢救,qiǎngjiù,to rescue
5,悄悄,qiāoqiāo,quiet; making little or no noise; surreptitious; stealthy; anxious; worried; Taiwan pr. [qiǎo qiǎo]
5,切,qiē,to cut; to slice; to carve; (math) tangential
5,亲,qīn,variant of 亲, kith and kin; relative; related; close; intimate; marriage; spouse;親;親,亲
5,亲爱,qīn’ài,dear; beloved; darling
5,亲切,qīnqiè,amiable; cordial; close and dear; familiar
5,亲情,qīnqíng,"affection; family love; love, esp. within a married couple or between parents and children"
5,亲人,qīnrén,one's close relatives
5,亲自,qīnzì,in person; personally;
5,勤奋,qínfèn,hardworking; diligent
5,轻重,qīngzhòng,heavier or lighter; weight; importance
5,情感,qínggǎn,feeling; emotion; to move (emotionally)
5,情景,qíngjǐng,scene; spectacle; circumstances; situation
5,情绪,qíngxù,mood; state of mind; moodiness
5,请教,qǐngjiào,to ask for guidance; to consult
5,请求,qǐngqiú,to request; to ask; request
5,穷,qióng,poor; destitute; to use up; to exhaust; thoroughly; extremely; (coll.) persistently and pointlessly
5,趋势,qūshì,trend; tendency
5,区域,qūyù,area; region; district
5,去世,qùshì,to pass away; to die
5,权利,quánlì,right (i.e. an entitlement to sth); (classical) power and wealth
5,全力,quánlì,with all one's strength; full strength; all-out (effort); fully (support)
5,全面,quánmiàn,comprehensive; across the board
5,全体,quántǐ,all; entire
5,全新,quánxīn,all new; completely new
5,劝,quàn,to advise; to urge; to try to persuade; to exhort; to console; to soothe
5,缺乏,quēfá,to lack; to be short of
5,确定,quèdìng,definite; certain; fixed; to fix (on sth); to determine; to be sure; to ensure; to make certain; to ascertain; to clinch; to recognize; to confirm; OK (on computer dialog box)
5,确认,quèrèn,to confirm; to verify; confirmation
5,群,qún,"variant of 群; group; crowd; flock, herd, pack etc"
5,群体,qúntǐ,community; colony
5,燃烧,ránshāo,to ignite; to combust; to burn; combustion; flaming
5,绕,rào,"to wind; to coil (thread); to rotate around; to spiral; to move around; to go round (an obstacle); to by-pass; to make a detour; to confuse; to perplex; variant of 绕, to rotate around"
5,热爱,rè’ài,to love ardently; to adore
5,热量,rèliàng,heat; quantity of heat; calorific value
5,热烈,rèliè,enthusiastic; ardent; warm
5,热心,rèxīn,enthusiastic; ardent; zealous
5,人才,réncái,talent; talented person; looks; attractive looks
5,人工,réngōng,artificial; man-made
5,人际,rénjì,interpersonal
5,人类,rénlèi,humanity; human race; mankind
5,人力,rénlì,manpower; labor power
5,人民,rénmín,the people
5,人民币,rénmínbì,RMB
5,人群,rénqún,crowd
5,忍,rěn,to bear; to endure; to tolerate; to restrain oneself
5,认,rèn,to recognize; to know; to admit
5,日历,rìlì,calendar
5,日用品,rìyòngpǐn,articles for daily use
5,如,rú,as; as if; such as
5,如此,rúcǐ,like this; so; such
5,如何,rúhé,how; what way; what
5,如今,rújīn,nowadays; now
5,如同,rútóng,like; as
5,如下,rúxià,as follows
5,软件,ruǎnjiàn,(computer) software
5,弱,ruò,weak; feeble; young; inferior; not as good as; (following a decimal or fraction) slightly less than
5,洒,sǎ,to sprinkle; to spray; to shed; to splash
5,赛场,sàichǎng,racetrack; field (for athletics competition)
5,色彩,sècǎi,tint; coloring; coloration; (fig.) flavor; character
5,沙漠,shāmò,desert
5,沙子,shāzi,sand; grit
5,晒,shài,"variant of 晒; (of the sun) to shine on; to bask in (the sunshine); to dry (clothes, grain etc) in the sun; (fig.) to expose and share (one's experiences and thoughts) on the Web (loanword from ""share""); (coll.) to give the cold shoulder to"
5,删,shān,to delete
5,扇,shān,to fan; to slap sb on the face
5,删除,shānchú,to delete; to cancel
5,山区,shānqū,mountain area
5,擅长,shàncháng,to be good at; to be expert in
5,善良,shànliáng,good and honest; kindhearted
5,善于,shànyú,to be good at; to be adept at
5,扇子,shànzi,fan
5,伤,shāng,to injure; injury; wound
5,伤害,shānghài,to injure; to harm
5,商家,shāngjiā,business; merchant
5,商人,shāngrén,merchant; businessman
5,商业,shāngyè,business; trade; commerce
5,赏,shǎng,to bestow (a reward); to give (to an inferior); to hand down; a reward (bestowed by a superior); to appreciate (beauty)
5,上传,shàngchuán,to upload
5,上升,shàngshēng,to rise; to go up; to ascend; to rise (in status, amount, or level)
5,上下,shàngxià,up and down; top and bottom; old and young; length; about
5,烧烤,shāokǎo,barbecue; to roast
5,蛇,shé,variant of 蛇; snake; serpent
5,舍不得,shěbude,to hate to do sth; to hate to part with; to begrudge
5,舍得,shěde,to be willing to part with sth
5,设备,shèbèi,equipment; facilities; installations
5,设计,shèjì,to design; to plan; design; plan
5,设立,shèlì,to set up; to establish
5,社区,shèqū,community; neighborhood
5,设施,shèshī,facilities; installation
5,摄影,shèyǐng,to take a photograph; photography; to shoot (a movie)
5,伸,shēn,to stretch; to extend
5,身材,shēncái,stature; build (height and weight); figure
5,深度,shēndù,depth
5,身份,shēnfèn,"identity; aspect of one's identity (i.e. sth that one is – mayor, father, permanent resident etc); role; capacity (as in ""in his capacity as a ..."" 以…份); status (social, legal etc); position; rank"
5,深厚,shēnhòu,deep; profound
5,深刻,shēnkè,profound; deep; deep-going
5,深入,shēnrù,to penetrate deeply; thorough
5,神话,shénhuà,legend; fairy tale; myth; mythology
5,神秘,shénmì,mysterious; mystery
5,升,shēng,to ascend; to rise to the rank of; to promote; to hoist; liter; measure for dry grain equal to one-tenth dou 斗; variant of 升
5,生产,shēngchǎn,to produce; to manufacture; to give birth to a child
5,生存,shēngcún,to exist; to survive
5,升级,shēngjí,to go up by one grade; to be promoted; to escalate (in intensity); (computing) to upgrade
5,升温,shēngwēn,to become hot; temperature rise; (fig.) to intensify; to hot up; to escalate; to get a boost
5,生物,shēngwù,organism; living creature; life form; biological
5,生肖,shēngxiào,Chinese zodiac
5,生长,shēngzhǎng,to grow; to grow up; to be brought up
5,省,shěng,province; economize; introspect
5,省份,shěngfèn,province
5,胜,shèng,victory; success; to beat; to defeat; to surpass; victorious; superior to; to get the better of; better than; surpassing; superb (of vista); beautiful (scenery); wonderful (view); (Taiwan pr. [shēng]) able to bear; equal to (a task)
5,胜利,shènglì,victory
5,诗,shī,"abbr. for Shijing 诗经, the Book of Songs; poem; poetry; verse"
5,湿,shī,damp; wet; moist; damp-looking
5,失恋,shīliàn,to lose one's love; to break up (in a romantic relationship); to feel jilted
5,失误,shīwù,"lapse; mistake; to make a mistake; fault; service fault (in volleyball, tennis etc)"
5,失业,shīyè,unemployment; to lose one's job
5,时差,shíchā,time difference; time lag; jet lag
5,时常,shícháng,often; frequently
5,时代,shídài,"Time, US weekly news magazine; age; era; epoch; period (in one's life)"
5,实践,shíjiàn,practice; to put into practice; to live up to (a promise); to carry out (a project)
5,时刻,shíkè,time; juncture; moment; period of time; constantly; always
5,实力,shílì,strength
5,时期,shíqī,period; phase
5,实施,shíshī,to implement; to carry out
5,实习,shíxí,to practice; field work; to intern; internship
5,实现,shíxiàn,to achieve; to implement; to realize; to bring about
5,实行,shíxíng,to implement; to carry out
5,实验,shíyàn,experiment; test; experimental; to experiment
5,实验室,shíyànshì,laboratory
5,实用,shíyòng,practical; functional; pragmatic; applied (science)
5,食用,shíyòng,to eat; to consume; edible
5,始终,shǐzhōng,from beginning to end; all along
5,式,shì,type; form; pattern; style
5,适当,shìdàng,suitable; appropriate
5,似的,shìde,seems as if; rather like; Taiwan pr. [sì de]
5,事故,shìgù,accident
5,事件,shìjiàn,event; happening; incident
5,试卷,shìjuàn,examination paper; test paper
5,市民,shìmín,city resident
5,事实,shìshí,fact
5,视为,shìwéi,to view as; to see as; to consider to be; to deem
5,事物,shìwù,thing; object
5,事先,shìxiān,beforehand
5,试验,shìyàn,experiment; test; to experiment; experimental
5,试用,shìyòng,to try sth out; to be on probation
5,适用,shìyòng,to be applicable
5,收获,shōuhuò,variant of 收获; to harvest; to reap; to gain; crop; harvest; profit; gain; bonus; reward
5,收集,shōují,to collect; to gather
5,收看,shōukàn,to watch (a TV program)
5,手段,shǒuduàn,method; means (of doing sth); strategy; trick
5,手工,shǒugōng,handwork; manual
5,手术,shǒushù,(surgical) operation; surgery
5,手套,shǒutào,glove; mitten
5,手续,shǒuxù,procedure; formalities
5,手指,shǒuzhǐ,finger
5,售价,shòujià,selling price
5,蔬菜,shūcài,vegetables
5,书法,shūfǎ,calligraphy; handwriting; penmanship
5,书房,shūfáng,study (room); studio
5,输入,shūrù,to import; to input
5,舒适,shūshì,cozy; snug
5,熟练,shúliàn,skilled; practiced; proficient; adroit; dexterous
5,熟人,shúrén,acquaintance; friend
5,数,shǔ,to count; to count as; to regard as; to enumerate; to list
5,鼠标,shǔbiāo,mouse (computing)
5,属于,shǔyú,to be classified as; to belong to; to be part of
5,数据,shùjù,data
5,树木,shùmù,tree
5,摔,shuāi,to throw down; to fall; to drop and break
5,双方,shuāngfāng,bilateral; both sides; both parties involved
5,水分,shuǐfèn,moisture content; (fig.) overstatement; padding
5,税,shuì,taxes; duties
5,睡眠,shuìmián,sleep; to sleep; (computing) to enter sleep mode
5,顺,shùn,to obey; to follow; to arrange; to make reasonable; along; favorable
5,说不定,shuōbudìng,can't say for sure; maybe
5,说服,shuōfú,to persuade; to convince; to talk sb over; Taiwan pr. [shuì fú]
5,思考,sīkǎo,to reflect on; to ponder over
5,私人,sīrén,personal; private
5,思维,sīwéi,(line of) thought; thinking
5,四处,sìchù,all over the place; everywhere and all directions
5,似乎,sìhū,it seems; seemingly; as if
5,四周,sìzhōu,all around
5,搜,sōu,to search; to look for
5,搜索,sōusuǒ,to search (a place); to search (a database); to search for (sth)
5,随,suí,surname Sui; to follow; to comply with; varying according to...; to allow; subsequently
5,随后,suíhòu,soon after
5,随时,suíshí,at any time; at all times; at the right time; whenever necessary
5,随手,suíshǒu,conveniently; without extra trouble; while doing it; in passing
5,随意,suíyì,as one wishes; according to one's wishes; at will; voluntary; conscious
5,碎,suì,(transitive or intransitive verb) to break into pieces; to shatter; to crumble; broken; fragmentary; scattered; garrulous
5,损害,sǔnhài,harm; to damage; to impair
5,损失,sǔnshī,loss; damage; to lose; to suffer damage
5,缩短,suōduǎn,to curtail; to cut down
5,缩小,suōxiǎo,to reduce; to decrease; to shrink
5,锁,suǒ,to lock; to lock up; a lock; old variant of 锁
5,他人,tārén,another person; sb else; other people
5,台灯,táidēng,table lamp
5,台阶,táijiē,steps; flight of steps; step (over obstacle); fig. way out of an embarrassing situation; bench (geology)
5,太太,tàitai,married woman; Mrs.; Madam; wife
5,谈话,tánhuà,to talk (with sb); to have a conversation; talk; conversation
5,桃,táo,peach
5,特产,tèchǎn,special local product; (regional) specialty
5,特色,tèsè,characteristic; distinguishing feature or quality
5,特殊,tèshū,special; particular; unusual; extraordinary
